id,search_keyword,text,followers_count,followings_count,listed_count,statuses_count,user_effect,retweet_count,tweet_length,time_span,registration_age,registration_age_days,hashtags_count,r_score,target
1.63E+18,غنی سازی,"غنی ‌سازی نزدیک به ساخت بمب و چالش جدید غرب

#مولدسازی
#IranianRevolution https://t.co/m8ATtpQoJI",15494,859,140,79845,18.037,7,97,2727,7,2730,2,0.947,1
1.63E+18,غنی سازی,"بورل سیاست خارجه اروپا
 بسته تحریمی جدید علیه ایران اعلام میکنم  به دلیل نقض حقوق بشر معترضین اغتشات و غنی سازی

اولا غلط کردی دوما از کشتن سیاه پوست  توسط پلیس امریکا بگو،
هسته ای اسراییل را ببین.زدن سوریه در زلزله چه بود  راببین! .بعد دهانت را از  گوه پر کنید
#اتحادیه_دلقکها",201,249,1,1437,0.807,0,277,102,0,105,1,0.447,1
1.63E+18,غنی سازی,"با این وضعیت زندگی، فقط مونده کثافتا به ب×ب هسته ای دست پیدا کنن، دیگه هیچ جوره از دستشون رها نمیشیم، باید همه ی مردم بجنبن‌
هشتادو چهاردرصد غنی سازی!!!
#مهسا_امینی",272,420,0,1112,0.648,0,164,501,1,504,1,0.393,1
1.63E+18,غنی سازی,"آیا مردم درکی از این ندارن که خطر حمله هست بخاطر غنی سازی که دارن انجام میدن؟!!مردم میدونن اگر از فقر نمیرن از جنگ میمیرن؟!
چرا الان که این همه زحمت کشیده شده تا به اینجا برسیم 
هنوز مثل گاو سرتون انداختین پایین ؟!!",3117,165,1,5203,18.891,8,215,140,0,143,0,0.95,1
1.63E+18,غنی سازی,"خوب بسلامتی 
وقتیکه آقای @JosepBorrellF 
داره الله خیر شر میکنه که سپاه تروریست هست یا نیست و پیر مردی سخت درگیره 
اینطرف آب ملاها غنی سازی رو تا ۸۰ درصد بالا بردن 
بعبارتی هیچی درصد دیگه مونده تا بمب اتمی بسازن 
آقای بورل و اتحادیه اروپا و اونا که نمیخواهند بپذیرند.
اگر این حاصل",2567,3158,0,25515,0.813,0,280,338,0,341,0,0.448,1
1.63E+18,غنی سازی,"سوالی که هیچ وقت کسی به آن جواب منطقی نداده اینکه گیرم که ۹۰ درصد هم غنی سازی کردید
خب بعدش چی؟
اروپا و آمریکا دست‌بوس میان 
یاقطع نامه و تحریم های مانند آنچه سر عراق آوردند، نصیب‌تان میشود؟
باور کنید تحریم های الان نسبت به تحریم های عراق شوخی هم نیست
همین الان هم در انزوا هستید",10619,567,44,42467,18.728,2,279,3538,9,3542,0,0.949,1
1.63E+18,غنی سازی,"یه کاربری هم بود اینجا خیلی تحلیل‌های درست و دقیقی میداد چون توی ایران بود حرفاش رئال‌تر و به واقعیت نزدیکتر بود، عکس خریدشو پخش کردن که برید اینو بگیرید اونم دی اکتیو کرد. توی این غنی سازی ۸۴٪ و زیر میز زدن آلمان دلم میخواست تحلیلای اونو میخوندم، اونم از دست دادیم.
#مهسا_امینی",179,171,0,6569,1.047,0,278,596,1,599,1,0.511,1
1.63E+18,غنی سازی,"اینکه فک کنید غنی سازی اورانیوم باعث میشه غرب به فکر راه چاره بیفته و با ج آ برخورد جدی کنه و به این بهانه منفعل بشید خیلی ساده انگاری هست... غرب عاشق اینه یه کره شمالی هم وسط خاورمیانه داشته باشه!
#مهسا_امینی
#IRGCterrorists",389,539,0,53277,0.722,0,225,147,0,150,2,0.419,1
1.63E+18,غنی سازی,به لحظات ملکوتی اعلام غنی سازی کامل جهت پاره پوره کردن غرب و بدخواهان ایران بزرگ نزدیک می شویم....,1432,1540,0,10098,0.93,0,98,406,1,410,0,0.482,1
1.63E+18,غنی سازی,"سپاه باور کن الان پست بزنید بگید که به غنی سازی 100% رسیدید، بازم هیچ کاری نمیتونند کنند، دمکرات ها گنده گوزن فقط",665,681,0,6680,0.977,1,113,845,2,850,0,0.494,1
1.63E+18,غنی سازی,"جمهوری اسلامی به غنی سازی ۸۴ درصدی اورانیوم رسیده اگر همین فردا نابود نشه ، پس فردا اعلام میکنه بمب اتمی دارم و حالا هر کی می‌تونه بیاد اینو بخوره و اونوقته که دمار از روزگار ایران و جهان در میاره ، باید جنبید . مرگ بر روسیه",40,549,0,157,0.073,0,224,34,0,39,0,0.068,1
1.63E+18,غنی سازی,"غنی سازی تا سطح ۸۴٪!
دلار مرز ۵۰ هزار تومن.
به نظر ج.ا در براندازی خودش هم داره خودکفا میشه و زحمت رو از دوش ما میخواد برداره.",302,303,6,9613,0.997,1,126,760,2,764,0,0.499,1
1.63E+18,غنی سازی,"۱.خروج از NPT
۲.غنی سازی با خلوص نزدیک ۱۰۰ درصد
۳.هسته ای شدن جمهوری اسلامی
تمام درهای انقلاب و آزادی را به بدترین شکل ممکن صد قفله میکند.
هسته ای شدن اینها زمان سقوط و کشتار مردم را چندین و چند برابر خواهد کرد.
#زن_زندگی_آزادی
#مهسا_امینی",110,644,8,917,0.171,0,239,3417,9,3421,2,0.146,1
1.63E+18,غنی سازی,آژانس المللی انرژی اتمی از گزارشهای اخیر رسانه ها در رابطه با سطح غنی سازی اورانیوم در ایران آگاه است.  مدیرکل @rafaelmgrossi  میگوید آژانس در حال گفتگو با ایران در مورد نتایج فعالیتهای راستی آزمایی اخیر آژانس است و در صورت لزوم به شورای حکام آژانس اطلاع رسانی خواهد کرد. https://t.co/gSlIo64G3b,2335,1321,39,10061,1.768,1,295,4082,11,4087,0,0.639,0
1.63E+18,غنی سازی,"کمالوندی: تاکنون اقدام به غنی سازی بالای ۶۰ درصد نکرده‌ایم

سخنگوی سازمان انرژی اتمی:
🔹وجود ذره یا ذرات بالاتر از ۶۰ درصد در فرآیند غنی‌سازی به معنی تولید با غنای بالای ۶۰ درصد نیست

🔹تاکنون مبادرت به غنی سازی بالای ۶۰ درصد نکرده‌ایم. https://t.co/adBfR7almb",2307,28,15,12060,82.393,0,258,1007,2,1012,0,0.988,0
1.63E+18,غنی سازی,واکنش آژانس: «آژانس از گزارش های رسانه ای اخیر درباره سطح غنی سازی اورانیوم در ایران مطلع هست. مدیرکل می گوید که آژانس با ایران درباره نتایج فعالیت های راستی آزمایی آژانس در حال گفتگوست و به نحو مقتضی به شورای حکام گزارش خواهد کرد.» https://t.co/cYgv48xVzg,6145,5089,27,1113,1.208,0,256,1689,4,1694,0,0.547,0
1.63E+18,غنی سازی,"بعد از اشتباه استراتژیک ، « شراکت در جنگ اکراین با روسیه» 
اگر بلومبرگ درست میگه که غنی سازی نزدیک ۹۰ درصد گزارش شده ! 
در وانفسای انزوای حد اکثری، نبود سفیر در کشور های مهمی چون فرانسه و‌انگلیس! 
جولان براندازان در اروپا ! 
فقط یک راه پیش پای حاکمیت است ، « استعفای دولت»",177,523,0,3775,0.338,0,272,339,0,343,0,0.253,0
1.63E+18,غنی سازی,"#فوری: #آژانس_انرژی_اتمی خلوص غنی سازی ج.ا رو ۸۴% اعلام کرد، یعنی ۶% تا استحصال #پلوتونیم و ساخت #کلاهک_اتمی

به دله دزدیهای عمله های رژیم نگاه نکنید،ج.ا برای نابودی ایران سرکار اومد و طبق برنامه داره کارو به جنگی میکشونه که از ایران فقط زمین سوخته بمونه/۱
https://t.co/SRurWFLk7C",380,1501,2,12044,0.253,0,280,813,2,818,4,0.202,1
1.63E+18,غنی سازی,"🔴آژانس از گزارش های اخیر رسانه ها در رابطه با سطح غنی سازی اورانیوم در #ایران آگاه است. گروسی می‌گوید که آژانس در حال مذاکره با ایران در مورد نتایج فعالیت‌های راستی‌آزمایی اخیر آژانس است و در صورت لزوم به #شورای_حکام آژانس اطلاع‌رسانی خواهد کرد.
#مهسا_امینی 
چه ریلکس و رها https://t.co/peYgujcOMO",4658,607,11,16605,7.674,10,297,810,2,814,3,0.885,0
1.63E+18,غنی سازی,"عیرانی جماعت فکر میکنند خیلی مقتدرند و خوشحالند از غنی سازی ۸۶ درصدی
کاش موشک های صدام یادشون بیاد",271,690,0,8387,0.393,0,98,151,0,156,0,0.282,1
1.63E+18,غنی سازی,"غنی سازی اورانیوم ۸۴ درصدی برای تهدید ساخت بمب اتمی
#IRGCterrorists https://t.co/FXt3asQRaH",21,58,0,2150,0.362,1,91,152,0,157,1,0.266,1
1.63E+18,غنی سازی,"🔴سخنگوی سازمان انرژی اتمی #ایران با بیان اینکه کشور تاکنون غنی سازی بیش از 60 درصد نداشته است، گفت: وجود ذرات اورانیوم بالای 60 درصد در فرآیند غنی سازی به معنای غنی سازی بالای 60 درصد نیست.
#مهسا_امینی 
دو روز دیگه سازمان نظارت بین المللی حرفشو پس می گیره",4658,607,11,16605,7.674,14,255,810,2,814,2,0.885,0
1.63E+18,غنی سازی,"🔺کمالوندی: تاکنون اقدام به غنی سازی بالای ۶۰ درصد نکرده‌ایم

لینک خبر مربوطه 👇

🔗https://t.co/rizCPP1H7x

🔻صفحات رسانه نبأپرس nabaapress 👇
🔸روبیکا، ایتا ، آی‌گپ، بله، سروش، گپ، توییتر، آپارات، تلگرام، واتس آپ، اینستاگرام

#نبأپرس

📡 @NabaaPress https://t.co/dEOQJR7uHX",680,1953,0,990,0.348,0,268,416,1,421,1,0.258,0
1.63E+18,غنی سازی,"#تکذیبیه
سخنگوی سازمان انرژی اتمی:
وجود ذره یا ذرات بالاتر از ۶۰ درصد درفرآیند #غنی‌سازی به معنی تولید باغنای بالای ۶۰ درصد نیست
تاکنون مبادرت به غنی سازی بالای ۶۰ درصد نکرده‌ایم.
مطالب منتشر شده در بلومبرگ با هدف سیاه نمایی وتحریف حقایق صورت گرفته است

✍️ خلاصه انگ میزنند دیگه😉",6365,6777,6,20422,0.939,0,279,5102,13,5106,2,0.484,0
1.63E+18,غنی سازی,"ایران اورانیوم رو ۸۴٪ غنی سازی کرده،۶٪ کمتر تا بمب اتم
سفیر امریکا در اسرائیل:"" اسراعیل حمایت کامل مارا برای انجام هرکاری دارد ، ما هیچ وقت در این زمان حساس به میز مذاکره باز نخواهیم گشت""
خلاصه بکنم براتون ، خودتون رو برای جنگ اماده بکنید
#IAEA 
#مرگ_بر_ستمگر_چە_شاە_باشه_چە_رهبر https://t.co/crdQQLnnbW",405,545,1,4460,0.743,4,303,856,2,861,2,0.426,1
1.63E+18,غنی سازی,"اورانیوم با غنای۸۴ درصد در سایت غنی سازی کشف شده و این اظهارات امروز را کنار هم بگذارید
اروپا و آمریکا دستپخت خود را تحویل بگیرند
#مهسا_امینی #IRGCterrorists #IranRevolution https://t.co/LxpuOQ5zRv",1812,120,5,40397,15.1,0,197,2692,7,2696,3,0.938,1
1.63E+18,غنی سازی,"کمالوندی سخنگوی سازمان انرژی اتمی: 
مطلب بلومبرگ با هدف سیاه نمایی و تحریف حقایق بوده است و وجود ذراتی از اورانیوم با غنای بالای ۶۰٪ در محل شیر برداشت محصول از طریق نمونه برداری متداول است. ضمن اینکه وجود اورانیوم بالاتر از ۶۰٪ در فرآیند غنی سازی به معنی غنی سازی بالای ۶۰٪ نیست.",9469,801,49,14166,11.821,3,279,3242,8,3247,0,0.922,0
1.63E+18,غنی سازی,"☢️ سخنگوی سازمان انرژی اتمی: 

تاکنون اقدام به غنی سازی بالای ۶۰ درصد نکرده‌ایم

آنچه آژانس با ایران مطرح کرده در خصوص وجود ذره یا ذراتی (particale) از اورانیوم با غنای بالای ۶۰ درصد در محل شیر برداشت محصول از طریق نمونه برداری متداول است. https://t.co/SOoFYvozgI",44245,1647,293,27135,26.864,3,263,3751,10,3756,0,0.964,0
1.63E+18,غنی سازی,"🔴 سخنگوی سازمان انرژی اتمی: تاکنون اقدام به غنی سازی بالای ۶۰ درصد نکرده‌ایم

💢 بهروز کمالوندی: وجود ذره یا ذرات بالاتر از ۶۰ درصد در فرآیند غنی‌سازی به معنی تولید با غنای بالای ۶۰ درصد نیست.

📌 تاکنون مبادرت به غنی سازی بالای ۶۰ درصد نکرده‌ایم.
۱/۲ https://t.co/zWM5cs456E https://t.co/Qgw5oTQ62M",16723,274,65,23894,61.033,1,297,2670,7,2674,0,0.984,0
